Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[132]    0.0    0.00    0.00       1         bool __gnu_cxx::__is_null_pointer<char const>(char const*) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [135]
[133]    0.0    0.00    0.00       1         std::char_traits<char>::length(char const*) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [135]
[134]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [134]
                0.00    0.00       1/1           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [132]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [139]
-----------------------------------------------
                0.00    0.00       1/1           base_test5() [98]
[135]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [135]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [133]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [139]
[136]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [139]
[137]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [137]
-----------------------------------------------
                0.00    0.00       1/1           base_test4() [97]
[138]    0.0    0.00    0.00       1         std::remove_reference<int&>::type&& std::move<int&>(int&) [138]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [134]
[139]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [139]
                0.00    0.00       1/1           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [137]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [136]
-----------------------------------------------
                0.00    0.00       1/1           base_test3() [96]
[140]    0.0    0.00    0.00       1         void (*std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void (*)(int)>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void (*)(int)))(int) [140]
                0.00    0.00       6/16          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [10]
                0.00    0.00       5/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [12]
                0.00    0.00       5/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [11]
                0.00    0.00       5/5           func5(int) [17]
-----------------------------------------------
                0.00    0.00       1/1           base_test3() [96]
[141]    0.0    0.00    0.00       1         base_test3()::{lambda(int)#1} std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test3()::{lambda(int)#1}>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test3()::{lambda(int)#1}, base_test3()::{lambda(int)#1}) [141]
                0.00    0.00       6/16          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [10]
                0.00    0.00       5/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [12]
                0.00    0.00       5/5           base_test3()::{lambda(int)#1}::operator()(int) const [18]
                0.00    0.00       5/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [11]
-----------------------------------------------
                0.00    0.00       1/1           base_test5() [98]
[142]    0.0    0.00    0.00       1         base_test5()::{lambda(int)#1} std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test5()::{lambda(int)#1}>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test5()::{lambda(int)#1}, base_test5()::{lambda(int)#1}) [142]
                0.00    0.00       4/16          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [10]
                0.00    0.00       3/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [12]
                0.00    0.00       3/3           base_test5()::{lambda(int)#1}::operator()(int) const [35]
                0.00    0.00       3/13          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [11]
-----------------------------------------------
                0.00    0.00       1/1           base_test4()::{lambda(int)#1}::_FUN(int) [145]
[143]    0.0    0.00    0.00       1         base_test4()::{lambda(int)#1}::operator()(int) const [143]
-----------------------------------------------
                0.00    0.00       1/1           base_test4() [97]
[144]    0.0    0.00    0.00       1         base_test4()::{lambda(int)#1}::operator void (*)(int)() const [144]
-----------------------------------------------
                0.00    0.00       1/1           func9(int, void (*)(int)) [37]
[145]    0.0    0.00    0.00       1         base_test4()::{lambda(int)#1}::_FUN(int) [145]
                0.00    0.00       1/1           base_test4()::{lambda(int)#1}::operator()(int) const [143]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [85] _GLOBAL__sub_I__Z13test_templatev [31] void print<int, int, int>(int const&, int const&, int const&) [16] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  [86] _GLOBAL__sub_I__Z21test_high_perfermancev [123] void print<long>(long const&) [58] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&)
  [87] _GLOBAL__sub_I__Z5fork1v [20] void print<unsigned long>(unsigned long const&) [59] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  [88] _GLOBAL__sub_I__Z5func1Ri [21] void print<unsigned long, unsigned long>(unsigned long const&, unsigned long const&) [60] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  [89] _GLOBAL__sub_I__Z5main2v [32] void print<unsigned long, unsigned long, unsigned long>(unsigned long const&, unsigned long const&, unsigned long const&) [61] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  [90] _GLOBAL__sub_I__Z9main_triev [38] void print<unsigned long, unsigned long, unsigned long, unsigned long>(unsigned long const&, unsigned long const&, unsigned long const&, unsigned long const&) [62] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  [91] _GLOBAL__sub_I__Z9test_autov [124] func10(int, int) [63] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*)
  [92] _GLOBAL__sub_I__Z9test_forkv [39] func11(int)      [64] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [93] _GLOBAL__sub_I__ZN7MyClassC2Ev [40] void func12<int>(int&&) [65] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [94] _GLOBAL__sub_I__ZlsRSoRK6OpCls2 [125] func12(int&) [66] void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag)
  [95] base_test2()           [41] func13(int&&)          [33] std::vector<int, std::allocator<int> >::end()
  [96] base_test3()           [42] func20(std::vector<int, std::allocator<int> >&, int) [34] std::vector<int, std::allocator<int> >::begin()
  [97] base_test4()          [126] func20(int)            [67] std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&)
  [98] base_test5()          [127] func21(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [68] std::vector<int, std::allocator<int> >::~vector()
  [99] void print_var2<char const*>(char const*) [128] func21(double) [69] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [100] void print_var2<double, char const*>(double, char const*) [129] func21(int) [134] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [101] void print_var2<int, double, char const*>(int, double, char const*) [130] base_test() [135] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [102] func_static()         [131] factorial(int)        [136] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
   [2] test_high_perfermance() [43] print_var(char const*, ...) [70] std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
  [28] double Max<double>(double, double) [44] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [26] int const* std::__miter_base<int const*>(int const*)
 [103] double Max<double>(double, double, double) [45] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [27] int const* std::__niter_base<int const*>(int const*)
 [104] int Max<int>(int, int) [46] __gnu_cxx::new_allocator<int>::new_allocator() [71] int* std::__niter_base<int*>(int*)
  [36] Max(int, int)          [22] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [72] int* std::__niter_wrap<int*>(int* const&, int*)
 [105] __static_initialization_and_destruction_0(int, int) [13] __gnu_cxx::new_allocator<int>::~new_allocator() [73] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [106] __static_initialization_and_destruction_0(int, int) [132] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [74] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
 [107] __static_initialization_and_destruction_0(int, int) [14] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [75] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
 [108] __static_initialization_and_destruction_0(int, int) [11] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [76] int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
 [109] __static_initialization_and_destruction_0(int, int) [10] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [137] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [110] __static_initialization_and_destruction_0(int, int) [23] __gnu_cxx::new_allocator<int>::_M_max_size() const [77] std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
 [111] __static_initialization_and_destruction_0(int, int) [47] __gnu_cxx::new_allocator<int>::max_size() const [78] int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&)
 [112] __static_initialization_and_destruction_0(int, int) [9] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [79] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [113] __static_initialization_and_destruction_0(int, int) [12] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [80] int* std::copy<int const*, int*>(int const*, int const*, int*)
 [114] __static_initialization_and_destruction_0(int, int) [48] std::initializer_list<int>::end() const [138] std::remove_reference<int&>::type&& std::move<int&>(int&)
 [115] __static_initialization_and_destruction_0(int, int) [49] std::initializer_list<int>::size() const [81] int&& std::forward<int>(std::remove_reference<int>::type&)
 [116] __static_initialization_and_destruction_0(int, int) [24] std::initializer_list<int>::begin() const [82] void std::_Destroy<int*>(int*, int*)
 [117] __static_initialization_and_destruction_0(int, int) [25] std::allocator<int>::allocator(std::allocator<int> const&) [83] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [118] __static_initialization_and_destruction_0(int, int) [50] std::allocator<int>::allocator() [139] std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  [17] func5(int)             [15] std::allocator<int>::~allocator() [84] std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*)
  [29] func6(int, int)        [51] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [140] void (*std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void (*)(int)>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void (*)(int)))(int)
 [119] func8(int)            [133] std::char_traits<char>::length(char const*) [141] base_test3()::{lambda(int)#1} std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test3()::{lambda(int)#1}>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test3()::{lambda(int)#1}, base_test3()::{lambda(int)#1})
  [37] func9(int, void (*)(int)) [52] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [142] base_test5()::{lambda(int)#1} std::for_each<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test5()::{lambda(int)#1}>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, base_test5()::{lambda(int)#1}, base_test5()::{lambda(int)#1})
 [120] void print<double>(double const&) [53] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [18] base_test3()::{lambda(int)#1}::operator()(int) const
 [121] void print<double, double>(double const&, double const&) [54] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [143] base_test4()::{lambda(int)#1}::operator()(int) const
 [122] void print<double, double, double>(double const&, double const&, double const&) [55] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [144] base_test4()::{lambda(int)#1}::operator void (*)(int)() const
  [19] void print<int>(int const&) [56] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [145] base_test4()::{lambda(int)#1}::_FUN(int)
  [30] void print<int, int>(int const&, int const&) [57] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [35] base_test5()::{lambda(int)#1}::operator()(int) const
